ID,SQ1,SQ2,SQ3,SQ4,Q1,Q2,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q9_1,Q9_2,Q9_3,Q9_4,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q17_1,Q17_2,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q20_1,Q20_2,Q20_3,Q20_4,Q21,Q22,Q23
405.0,40대,직장인(공무원 포함),예,중앙행정기관,아니오,별로 신뢰하지 않는다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생성형 AI 챗봇의 응답이 만족스럽지 않아서,,,,,,예,,,"보도자료, 인사말 등의 초안 작성",보고서나 기안 등의 초안 작성,,,,,,,,,세무,,,법무,,,,,보통이다,보통이다,약간 그렇다,보통이다,별로 그렇지 않다,보통이다,약간 그렇다,다소 동의하지 않는다,보통이다,,부정확한 정보 제공(Hallucination 효과),,,,,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),AI 활용 윤리 가이드라인 제공,,,,,,매우 동의한다,약간 동의한다,다소 동의하지 않는다,보통이다,남성,5급,11-20년
406.0,40대,직장인(공무원 포함),예,광역지방자치단체,예,보통이다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생성형 AI 챗봇의 응답이 만족스럽지 않아서,,,,,,예,,,,,업무 관련 정보/자료 검색,,데이터 분석 및 예측,,,민원,,,,,,,,,,,보통이다,보통이다,약간 그렇다,약간 그렇다,보통이다,별로 그렇지 않다,약간 그렇다,약간 동의한다,약간 동의한다,,부정확한 정보 제공(Hallucination 효과),,,공공정보 보안(외국/민간으로 기밀 유출 등),,,AI 활용 윤리 가이드라인 제공,,,전문 인력 확보,,,약간 동의한다,약간 동의한다,다소 동의하지 않는다,다소 동의하지 않는다,여성,6급,11-20년
407.0,50대,직장인(공무원 포함),예,중앙행정기관,예,별로 신뢰하지 않는다,예,,,,보고서나 기안 등의 초안 작성,업무 관련 정보/자료 검색,사업기획 등 아이디어 도출,,,,일주일에 1~2일,개인적인 호기심,,,언론보도,,,보통이다,별로 그렇지 않다,약간 그렇다,약간 그렇다,보통이다,,활용 과정의 번거로움 (내부망/외부망 전환 등),응답 내용이 그다지 효용 없음,응답 내용의 신뢰성 문제,,,,,전혀 그렇지 않다,약간 그렇다,보통이다,약간 그렇다,매우 그렇다,,,보도자료나 인사말 등의 초안 작성,보고서나 기안 등의 초안 작성,업무 관련 정보/자료 검색,사업기획 등 아이디어 도출,,,,,,,,,,,,,,,,,,,,,사회복지,보건의료,,,교육,,,,교통,,약간 그렇다,보통이다,보통이다,별로 그렇지 않다,약간 그렇다,보통이다,매우 그렇다,매우 동의한다,보통이다,"데이터 편향성(언어, 인종, 지역, 성별 등 고정관념 투영)",부정확한 정보 제공(Hallucination 효과),,,,,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),AI 활용 윤리 가이드라인 제공,,민간 기업과의 제휴·협업,전문 인력 확보,,,매우 동의한다,약간 동의한다,전혀 동의하지 않는다,전혀 동의하지 않는다,남성,5급,21-30년
408.0,50대,직장인(공무원 포함),예,광역지방자치단체,예,별로 신뢰하지 않는다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타,예,민원상담 대응,,"보도자료, 인사말 등의 초안 작성",보고서나 기안 등의 초안 작성,,사업기획 등 아이디어 도출,,,,민원,,,,,,,,,,,별로 그렇지 않다,별로 그렇지 않다,보통이다,별로 그렇지 않다,보통이다,보통이다,매우 그렇다,약간 동의한다,다소 동의하지 않는다,,부정확한 정보 제공(Hallucination 효과),,,,,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),,,,전문 인력 확보,,,약간 동의한다,약간 동의한다,보통이다,약간 동의한다,여성,6급,21-30년
409.0,30대,직장인(공무원 포함),예,기초지방자치단체,아니오,보통이다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,사용하는 절차가 번거로워서,,아니오,,,,,업무 관련 정보/자료 검색,,데이터 분석 및 예측,,,,,보건의료,세무,,,법무,,,,,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,보통이다,다소 동의하지 않는다,"데이터 편향성(언어, 인종, 지역, 성별 등 고정관념 투영)",부정확한 정보 제공(Hallucination 효과),,,,,,AI 활용 윤리 가이드라인 제공,서버·시설 등 인프라 구축,,,,,보통이다,보통이다,전혀 동의하지 않는다,전혀 동의하지 않는다,남성,7급,11-20년
410.0,40대,직장인(공무원 포함),예,광역지방자치단체,아니오,보통이다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생성형 AI 챗봇에 대한 충분한 이해가 없어서,,,,,예,,,"보도자료, 인사말 등의 초안 작성",보고서나 기안 등의 초안 작성,업무 관련 정보/자료 검색,,,,,,사회복지,,,,교육,법무,,,,,보통이다,보통이다,보통이다,보통이다,보통이다,보통이다,보통이다,보통이다,보통이다,,부정확한 정보 제공(Hallucination 효과),,,,,,,,,전문 인력 확보,내외부망 분리 제약 해결,,보통이다,보통이다,보통이다,보통이다,여성,6급,11-20년
411.0,50대,직장인(공무원 포함),예,광역지방자치단체,예,보통이다,예,,,,보고서나 기안 등의 초안 작성,,,,,,몇 개월에 한 번,개인적인 호기심,,,,,,약간 그렇다,약간 그렇다,약간 그렇다,보통이다,약간 그렇다,,,,응답 내용의 신뢰성 문제,,,,,전혀 그렇지 않다,별로 그렇지 않다,약간 그렇다,약간 그렇다,다소 그렇다,,,보도자료나 인사말 등의 초안 작성,보고서나 기안 등의 초안 작성,업무 관련 정보/자료 검색,사업기획 등 아이디어 도출,,,,,,,,,,,,,,,,,,,,,,,,,교육,,,,,,보통이다,별로 그렇지 않다,보통이다,보통이다,별로 그렇지 않다,별로 그렇지 않다,매우 그렇다,매우 동의한다,매우 동의한다,"데이터 편향성(언어, 인종, 지역, 성별 등 고정관념 투영)",부정확한 정보 제공(Hallucination 효과),개인정보 유출,AI 기술의 오작동,공공정보 보안(외국/민간으로 기밀 유출 등),,,,,,,,기타,매우 동의한다,약간 동의한다,다소 동의하지 않는다,다소 동의하지 않는다,여성,5급,31년 이상
412.0,40대,직장인(공무원 포함),예,중앙행정기관,예,보통이다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,나의 업무와 관련이 없어서,,,,예,,,,,업무 관련 정보/자료 검색,,,,,,사회복지,,,,,,,,,,별로 그렇지 않다,별로 그렇지 않다,보통이다,별로 그렇지 않다,별로 그렇지 않다,보통이다,약간 그렇다,약간 동의한다,보통이다,,부정확한 정보 제공(Hallucination 효과),,,공공정보 보안(외국/민간으로 기밀 유출 등),,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),,,,전문 인력 확보,,,약간 동의한다,보통이다,다소 동의하지 않는다,보통이다,남성,5급,6-10년
413.0,30대,직장인(공무원 포함),예,중앙행정기관,예,보통이다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,나의 업무와 관련이 없어서,,,,예,,,"보도자료, 인사말 등의 초안 작성",보고서나 기안 등의 초안 작성,업무 관련 정보/자료 검색,,데이터 분석 및 예측,,,,,,,감사,,법무,소방·재난,,,,전혀 그렇지 않다,전혀 그렇지 않다,보통이다,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,약간 그렇다,약간 동의한다,보통이다,,부정확한 정보 제공(Hallucination 효과),,,,,,AI 활용 윤리 가이드라인 제공,서버·시설 등 인프라 구축,,,,,약간 동의한다,약간 동의한다,다소 동의하지 않는다,다소 동의하지 않는다,남성,6급,5년 이하
414.0,50대,직장인(공무원 포함),예,광역지방자치단체,예,다소 신뢰한다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타,예,,,"보도자료, 인사말 등의 초안 작성",보고서나 기안 등의 초안 작성,,사업기획 등 아이디어 도출,,,,민원,사회복지,,,,,,,,교통,,보통이다,별로 그렇지 않다,보통이다,전혀 그렇지 않다,별로 그렇지 않다,전혀 그렇지 않다,약간 그렇다,보통이다,보통이다,,부정확한 정보 제공(Hallucination 효과),,AI 기술의 오작동,,,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),AI 활용 윤리 가이드라인 제공,,,전문 인력 확보,내외부망 분리 제약 해결,,약간 동의한다,약간 동의한다,다소 동의하지 않는다,다소 동의하지 않는다,남성,7급,11-20년
415.0,40대,직장인(공무원 포함),예,광역지방자치단체,아니오,다소 신뢰한다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기타,예,민원상담 대응,민원 서비스 제공,,,업무 관련 정보/자료 검색,,,,,민원,사회복지,보건의료,,,,법무,,,교통,,보통이다,보통이다,보통이다,보통이다,별로 그렇지 않다,전혀 그렇지 않다,매우 그렇다,매우 동의한다,매우 동의한다,"데이터 편향성(언어, 인종, 지역, 성별 등 고정관념 투영)",부정확한 정보 제공(Hallucination 효과),개인정보 유출,AI 기술의 오작동,공공정보 보안(외국/민간으로 기밀 유출 등),,,AI 활용 윤리 가이드라인 제공,서버·시설 등 인프라 구축,,전문 인력 확보,내외부망 분리 제약 해결,,매우 동의한다,매우 동의한다,약간 동의한다,매우 동의한다,여성,7급,11-20년
416.0,40대,직장인(공무원 포함),예,광역지방자치단체,아니오,별로 신뢰하지 않는다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생성형 AI 챗봇에 대한 충분한 이해가 없어서,,,,,예,,,,,,,데이터 분석 및 예측,,,,사회복지,보건의료,,,,,,,교통,,보통이다,별로 그렇지 않다,보통이다,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,약간 그렇다,약간 동의한다,보통이다,,부정확한 정보 제공(Hallucination 효과),,AI 기술의 오작동,공공정보 보안(외국/민간으로 기밀 유출 등),,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),AI 활용 윤리 가이드라인 제공,서버·시설 등 인프라 구축,,,,,약간 동의한다,약간 동의한다,약간 동의한다,약간 동의한다,여성,6급,11-20년
417.0,30대,직장인(공무원 포함),예,기초지방자치단체,아니오,보통이다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생성형 AI 챗봇에 대한 충분한 이해가 없어서,,,,,예,,,,,업무 관련 정보/자료 검색,사업기획 등 아이디어 도출,데이터 분석 및 예측,,,민원,사회복지,보건의료,,,,법무,,,교통,,전혀 그렇지 않다,전혀 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,보통이다,보통이다,매우 그렇다,매우 동의한다,매우 동의한다,,부정확한 정보 제공(Hallucination 효과),,AI 기술의 오작동,,,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),,서버·시설 등 인프라 구축,,,내외부망 분리 제약 해결,,매우 동의한다,매우 동의한다,다소 동의하지 않는다,약간 동의한다,남성,7급,6-10년
418.0,30대,직장인(공무원 포함),예,중앙행정기관,아니오,보통이다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생성형 AI 챗봇에 대한 충분한 이해가 없어서,나의 업무와 관련이 없어서,,,,예,민원상담 대응,민원 서비스 제공,,보고서나 기안 등의 초안 작성,,,데이터 분석 및 예측,,,민원,사회복지,,세무,,교육,법무,,,교통,,보통이다,보통이다,보통이다,보통이다,보통이다,보통이다,약간 그렇다,약간 동의한다,보통이다,"데이터 편향성(언어, 인종, 지역, 성별 등 고정관념 투영)",,개인정보 유출,AI 기술의 오작동,공공정보 보안(외국/민간으로 기밀 유출 등),,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),AI 활용 윤리 가이드라인 제공,서버·시설 등 인프라 구축,민간 기업과의 제휴·협업,,내외부망 분리 제약 해결,,보통이다,보통이다,보통이다,보통이다,여성,7급,6-10년
419.0,50대,직장인(공무원 포함),예,기초지방자치단체,예,보통이다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생성형 AI 챗봇에 대한 충분한 이해가 없어서,,,,,예,,,,,업무 관련 정보/자료 검색,사업기획 등 아이디어 도출,,,,,사회복지,보건의료,,,교육,,,,교통,,별로 그렇지 않다,보통이다,별로 그렇지 않다,보통이다,약간 그렇다,전혀 그렇지 않다,매우 그렇다,약간 동의한다,보통이다,,,,AI 기술의 오작동,공공정보 보안(외국/민간으로 기밀 유출 등),,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),AI 활용 윤리 가이드라인 제공,,,,,,매우 동의한다,약간 동의한다,전혀 동의하지 않는다,다소 동의하지 않는다,여성,5급,31년 이상
420.0,30대,직장인(공무원 포함),예,기초지방자치단체,예,다소 신뢰한다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,사용하는 절차가 번거로워서,기타,예,민원상담 대응,민원 서비스 제공,"보도자료, 인사말 등의 초안 작성",,,,데이터 분석 및 예측,,,민원,,보건의료,,,,,소방·재난,,,,별로 그렇지 않다,전혀 그렇지 않다,보통이다,별로 그렇지 않다,보통이다,보통이다,약간 그렇다,약간 동의한다,보통이다,,부정확한 정보 제공(Hallucination 효과),개인정보 유출,,공공정보 보안(외국/민간으로 기밀 유출 등),,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),AI 활용 윤리 가이드라인 제공,,민간 기업과의 제휴·협업,전문 인력 확보,내외부망 분리 제약 해결,,약간 동의한다,보통이다,전혀 동의하지 않는다,다소 동의하지 않는다,여성,8급,5년 이하
421.0,30대,직장인(공무원 포함),예,기초지방자치단체,아니오,다소 신뢰한다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,나의 업무와 관련이 없어서,,,,예,,,,,업무 관련 정보/자료 검색,,데이터 분석 및 예측,,,,,,세무,,,,,,,,별로 그렇지 않다,별로 그렇지 않다,보통이다,별로 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,별로 그렇지 않다,보통이다,다소 동의하지 않는다,,,개인정보 유출,AI 기술의 오작동,공공정보 보안(외국/민간으로 기밀 유출 등),,,AI 활용 윤리 가이드라인 제공,,,,,,다소 동의하지 않는다,보통이다,전혀 동의하지 않는다,다소 동의하지 않는다,여성,9급,5년 이하
422.0,40대,직장인(공무원 포함),예,기초지방자치단체,아니오,보통이다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,나의 업무와 관련이 없어서,,,,예,민원상담 대응,,,,업무 관련 정보/자료 검색,,데이터 분석 및 예측,,,,,,세무,감사,교육,법무,,,,,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,약간 그렇다,보통이다,보통이다,,부정확한 정보 제공(Hallucination 효과),,AI 기술의 오작동,,,,,서버·시설 등 인프라 구축,,전문 인력 확보,,,약간 동의한다,약간 동의한다,다소 동의하지 않는다,약간 동의한다,여성,7급,11-20년
423.0,30대,직장인(공무원 포함),예,기초지방자치단체,아니오,보통이다,아니오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,나의 업무와 관련이 없어서,,,,예,,,,,,사업기획 등 아이디어 도출,,,,민원,,보건의료,,,교육,,,,,,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,별로 그렇지 않다,약간 그렇다,약간 동의한다,약간 동의한다,,,개인정보 유출,,공공정보 보안(외국/민간으로 기밀 유출 등),,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),AI 활용 윤리 가이드라인 제공,서버·시설 등 인프라 구축,민간 기업과의 제휴·협업,전문 인력 확보,,,약간 동의한다,약간 동의한다,약간 동의한다,약간 동의한다,여성,8급,6-10년
424.0,30대,직장인(공무원 포함),예,광역지방자치단체,예,보통이다,예,,,보도자료나 인사말 등의 초안 작성,보고서나 기안 등의 초안 작성,,사업기획 등 아이디어 도출,,,,한 달에 1~3일,개인적인 호기심,,기관에서의 교육 및 홍보,,동료 및 지인의 추천,,약간 그렇다,약간 그렇다,매우 그렇다,보통이다,보통이다,디지털 기술에 대한 이해 부족,활용 과정의 번거로움 (내부망/외부망 전환 등),,,,보안 및 개인정보 문제 우려,활용 가이드라인이나 법령 미비,,전혀 그렇지 않다,보통이다,약간 그렇다,약간 그렇다,다소 그렇다,민원상담 대응,,보도자료나 인사말 등의 초안 작성,보고서나 기안 등의 초안 작성,,사업기획 등 아이디어 도출,,프로그래밍,,,,,,,,,,,,,,,,,,민원,,보건의료,세무,,교육,법무,,,,,전혀 그렇지 않다,전혀 그렇지 않다,별로 그렇지 않다,전혀 그렇지 않다,약간 그렇다,보통이다,매우 그렇다,매우 동의한다,매우 동의한다,"데이터 편향성(언어, 인종, 지역, 성별 등 고정관념 투영)",부정확한 정보 제공(Hallucination 효과),개인정보 유출,AI 기술의 오작동,공공정보 보안(외국/민간으로 기밀 유출 등),,디지털 리터러시 교육(프롬프트 엔지니어링 등 기술활용 교육),AI 활용 윤리 가이드라인 제공,서버·시설 등 인프라 구축,민간 기업과의 제휴·협업,전문 인력 확보,내외부망 분리 제약 해결,,약간 동의한다,약간 동의한다,다소 동의하지 않는다,전혀 동의하지 않는다,남성,7급,6-10년
